,title,description_alert,link,published,alert_title,cve_id,description_cve,cvss_score,cwe,cwe_desc,epss_score,vendor,product,versions
102,Vulnérabilité dans les produits Fortinet (13 mai 2025),"Le 13 mai 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité CVE-2025-32756. Celle-ci permet à un attaquant non authentifié d'exécuter du code arbitraire à distance. L'éditeur indique que cette vulnérabilité est activement exploitée. Les exploitations constatées jusqu'ici...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-006/,"Tue, 13 May 2025 00:00:00 +0000",Vulnérabilité dans les produits Fortinet (13 mai 2025),CVE-2025-32756,"A stack-based buffer overflow vulnerability [CWE-121] vulnerability in Fortinet FortiCamera 2.1.0 through 2.1.3, FortiCamera 2.0 all versions, FortiCamera 1.1 all versions, FortiMail 7.6.0 through 7.6.2, FortiMail 7.4.0 through 7.4.4, FortiMail 7.2.0 through 7.2.7, FortiMail 7.0.0 through 7.0.8, FortiNDR 7.6.0, FortiNDR 7.4.0 through 7.4.7, FortiNDR 7.2.0 through 7.2.4, FortiNDR 7.0.0 through 7.0.6, FortiRecorder 7.2.0 through 7.2.3, FortiRecorder 7.0.0 through 7.0.5, FortiRecorder 6.4.0 through 6.4.5, FortiVoice 7.2.0, FortiVoice 7.0.0 through 7.0.6, FortiVoice 6.4.0 through 6.4.10 allows a remote unauthenticated attacker to execute arbitrary code or commands via sending HTTP requests with specially crafted hash cookie.",9.6,CWE-121,Execute unauthorized code or commands,0.19679,Fortinet,FortiCamera,"['2.1.0', '2.0.0', '1.1.0']"
103,Vulnérabilité dans les produits Fortinet (13 mai 2025),"Le 13 mai 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité CVE-2025-32756. Celle-ci permet à un attaquant non authentifié d'exécuter du code arbitraire à distance. L'éditeur indique que cette vulnérabilité est activement exploitée. Les exploitations constatées jusqu'ici...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-006/,"Tue, 13 May 2025 00:00:00 +0000",Vulnérabilité dans les produits Fortinet (13 mai 2025),CVE-2025-32756,"A stack-based buffer overflow vulnerability [CWE-121] vulnerability in Fortinet FortiCamera 2.1.0 through 2.1.3, FortiCamera 2.0 all versions, FortiCamera 1.1 all versions, FortiMail 7.6.0 through 7.6.2, FortiMail 7.4.0 through 7.4.4, FortiMail 7.2.0 through 7.2.7, FortiMail 7.0.0 through 7.0.8, FortiNDR 7.6.0, FortiNDR 7.4.0 through 7.4.7, FortiNDR 7.2.0 through 7.2.4, FortiNDR 7.0.0 through 7.0.6, FortiRecorder 7.2.0 through 7.2.3, FortiRecorder 7.0.0 through 7.0.5, FortiRecorder 6.4.0 through 6.4.5, FortiVoice 7.2.0, FortiVoice 7.0.0 through 7.0.6, FortiVoice 6.4.0 through 6.4.10 allows a remote unauthenticated attacker to execute arbitrary code or commands via sending HTTP requests with specially crafted hash cookie.",9.6,CWE-121,Execute unauthorized code or commands,0.19679,Fortinet,FortiRecorder,"['7.2.0', '7.0.0', '6.4.0']"
104,Vulnérabilité dans les produits Fortinet (13 mai 2025),"Le 13 mai 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité CVE-2025-32756. Celle-ci permet à un attaquant non authentifié d'exécuter du code arbitraire à distance. L'éditeur indique que cette vulnérabilité est activement exploitée. Les exploitations constatées jusqu'ici...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-006/,"Tue, 13 May 2025 00:00:00 +0000",Vulnérabilité dans les produits Fortinet (13 mai 2025),CVE-2025-32756,"A stack-based buffer overflow vulnerability [CWE-121] vulnerability in Fortinet FortiCamera 2.1.0 through 2.1.3, FortiCamera 2.0 all versions, FortiCamera 1.1 all versions, FortiMail 7.6.0 through 7.6.2, FortiMail 7.4.0 through 7.4.4, FortiMail 7.2.0 through 7.2.7, FortiMail 7.0.0 through 7.0.8, FortiNDR 7.6.0, FortiNDR 7.4.0 through 7.4.7, FortiNDR 7.2.0 through 7.2.4, FortiNDR 7.0.0 through 7.0.6, FortiRecorder 7.2.0 through 7.2.3, FortiRecorder 7.0.0 through 7.0.5, FortiRecorder 6.4.0 through 6.4.5, FortiVoice 7.2.0, FortiVoice 7.0.0 through 7.0.6, FortiVoice 6.4.0 through 6.4.10 allows a remote unauthenticated attacker to execute arbitrary code or commands via sending HTTP requests with specially crafted hash cookie.",9.6,CWE-121,Execute unauthorized code or commands,0.19679,Fortinet,FortiVoice,"['7.2.0', '7.0.0', '6.4.0']"
105,Vulnérabilité dans les produits Fortinet (13 mai 2025),"Le 13 mai 2025, Fortinet a publié un avis de sécurité concernant la vulnérabilité CVE-2025-32756. Celle-ci permet à un attaquant non authentifié d'exécuter du code arbitraire à distance. L'éditeur indique que cette vulnérabilité est activement exploitée. Les exploitations constatées jusqu'ici...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-006/,"Tue, 13 May 2025 00:00:00 +0000",Vulnérabilité dans les produits Fortinet (13 mai 2025),CVE-2025-32756,"A stack-based buffer overflow vulnerability [CWE-121] vulnerability in Fortinet FortiCamera 2.1.0 through 2.1.3, FortiCamera 2.0 all versions, FortiCamera 1.1 all versions, FortiMail 7.6.0 through 7.6.2, FortiMail 7.4.0 through 7.4.4, FortiMail 7.2.0 through 7.2.7, FortiMail 7.0.0 through 7.0.8, FortiNDR 7.6.0, FortiNDR 7.4.0 through 7.4.7, FortiNDR 7.2.0 through 7.2.4, FortiNDR 7.0.0 through 7.0.6, FortiRecorder 7.2.0 through 7.2.3, FortiRecorder 7.0.0 through 7.0.5, FortiRecorder 6.4.0 through 6.4.5, FortiVoice 7.2.0, FortiVoice 7.0.0 through 7.0.6, FortiVoice 6.4.0 through 6.4.10 allows a remote unauthenticated attacker to execute arbitrary code or commands via sending HTTP requests with specially crafted hash cookie.",9.6,CWE-121,Execute unauthorized code or commands,0.19679,Fortinet,FortiMail,"['7.6.0', '7.4.0', '7.2.0', '7.0.0']"
106,Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),"[Mise à jour du 15 mai 2025] Une preuve de concept est publiquement disponible sur Internet. [Publication initiale] Le 13 mai 2025, Ivanti a publié deux avis de sécurité concernant les vulnérabilités CVE-2025-4427 et CVE-2025-4428. L'utilisation combinée de ces deux vulnérabilités permet...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-007/,"Wed, 14 May 2025 00:00:00 +0000",Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),CVE-2025-4427,An authentication bypass in the API component of Ivanti Endpoint Manager Mobile 12.5.0.0 and prior allows attackers to access protected resources without proper credentials via the API.,5.3,CWE-288,CWE-288: Authentication Bypass Using an Alternate Path or Channel,0.91261,Ivanti,Endpoint Manager Mobile,['12.5.0.1']
107,Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),"[Mise à jour du 15 mai 2025] Une preuve de concept est publiquement disponible sur Internet. [Publication initiale] Le 13 mai 2025, Ivanti a publié deux avis de sécurité concernant les vulnérabilités CVE-2025-4427 et CVE-2025-4428. L'utilisation combinée de ces deux vulnérabilités permet...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-007/,"Wed, 14 May 2025 00:00:00 +0000",Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (EPMM) (14 mai 2025),CVE-2025-4428,Remote Code Execution in API component in Ivanti Endpoint Manager Mobile 12.5.0.0 and prior on unspecified platforms allows authenticated attackers to execute arbitrary code via crafted API requests.,7.2,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),0.35684,Ivanti,Endpoint Manager Mobile,['12.5.0.1']
108,[MàJ] Vulnérabilité dans Roundcube (05 juin 2025),"[Mise à jour du 06 juin 2025] Une preuve de concept est publiquement disponible. [Publication initiale] Le 01 juin 2025, Roundcube a publié des correctifs concernant une vulnérabilité critique affectant son portail de messagerie ainsi que tous les produits l'incluant (par exemple cPanel et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-008/,"Thu, 05 Jun 2025 00:00:00 +0000",[MàJ] Vulnérabilité dans Roundcube (05 juin 2025),CVE-2025-49113,"Roundcube Webmail before 1.5.10 and 1.6.x before 1.6.11 allows remote code execution by authenticated users because the _from parameter in a URL is not validated in program/actions/settings/upload.php, leading to PHP Object Deserialization.",9.9,CWE-502,CWE-502 Deserialization of Untrusted Data,0.90469,Roundcube,Webmail,"['0', '1.6.0']"
109,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"Tue, 01 Jul 2025 00:00:00 +0000",Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),CVE-2025-6543,"Memory overflow vulnerability leading to unintended control flow and Denial of Service in NetScaler ADC and NetScaler Gateway when configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",Non disponible,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.01064,NetScaler,ADC,"['14.1', '13.1', '13.1 FIPS and NDcPP']"
110,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"Tue, 01 Jul 2025 00:00:00 +0000",Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),CVE-2025-6543,"Memory overflow vulnerability leading to unintended control flow and Denial of Service in NetScaler ADC and NetScaler Gateway when configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",Non disponible,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.01064,NetScaler,Gateway,"['14.1', '13.1', '13.1 FIPS and NDcPP']"
111,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"Tue, 01 Jul 2025 00:00:00 +0000",Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),CVE-2025-5777,"Insufficient input validation leading to memory overread when the NetScaler is configured as a Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",Non disponible,CWE-125,CWE-125 Out-of-bounds Read,0.71453,NetScaler,ADC,"['14.1', '13.1']"
112,Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),"**[Mise à jour du 17 juillet 2025]** L'éditeur a publié un lien contenant une méthode d'évaluation permettant d'identifier des tentatives d'exploitation dans les journaux applicatifs et systèmes [12]. **[Mise à jour du 7 juillet 2025]** Le 17 juin 2025, Citrix a publié un bulletin de sécurité...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-009/,"Tue, 01 Jul 2025 00:00:00 +0000",Multiples vulnérabilités dans Citrix NetScaler ADC et NetScaler Gateway (01 juillet 2025),CVE-2025-5777,"Insufficient input validation leading to memory overread when the NetScaler is configured as a Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) OR AAA virtual server",Non disponible,CWE-125,CWE-125 Out-of-bounds Read,0.71453,NetScaler,Gateway,"['14.1', '13.1']"
113,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53770,"Deserialization of untrusted data in on-premises Microsoft SharePoint Server allows an unauthorized attacker to execute code over a network.
Microsoft is aware that an exploit for CVE-2025-53770 exists in the wild.
Microsoft is preparing and fully testing a comprehensive update to address this vulnerability.  In the meantime, please make sure that the mitigation provided in this CVE documentation is in place so that you are protected from exploitation.",9.8,CWE-502,CWE-502: Deserialization of Untrusted Data,0.87565,Microsoft,Microsoft SharePoint Enterprise Server 2016,['16.0.0']
114,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53770,"Deserialization of untrusted data in on-premises Microsoft SharePoint Server allows an unauthorized attacker to execute code over a network.
Microsoft is aware that an exploit for CVE-2025-53770 exists in the wild.
Microsoft is preparing and fully testing a comprehensive update to address this vulnerability.  In the meantime, please make sure that the mitigation provided in this CVE documentation is in place so that you are protected from exploitation.",9.8,CWE-502,CWE-502: Deserialization of Untrusted Data,0.87565,Microsoft,Microsoft SharePoint Server 2019,['16.0.0']
115,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53770,"Deserialization of untrusted data in on-premises Microsoft SharePoint Server allows an unauthorized attacker to execute code over a network.
Microsoft is aware that an exploit for CVE-2025-53770 exists in the wild.
Microsoft is preparing and fully testing a comprehensive update to address this vulnerability.  In the meantime, please make sure that the mitigation provided in this CVE documentation is in place so that you are protected from exploitation.",9.8,CWE-502,CWE-502: Deserialization of Untrusted Data,0.87565,Microsoft,Microsoft SharePoint Server Subscription Edition,['16.0.0']
116,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53771,Improper authentication in Microsoft Office SharePoint allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-287,CWE-287: Improper Authentication,0.38435,Microsoft,Microsoft SharePoint Enterprise Server 2016,['16.0.0']
117,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53771,Improper authentication in Microsoft Office SharePoint allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-287,CWE-287: Improper Authentication,0.38435,Microsoft,Microsoft SharePoint Server 2019,['16.0.0']
118,[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),"**[Mise à jour du 23 juillet 2025]** Le 20 juillet 2025, Microsoft a publié des correctifs pour une vulnérabilité de type limitation insuffisante d'un chemin d'accès à un répertoire restreint, aussi appelé *path traversal*, affectant SharePoint Enterprise Server 2016, SharePoint Server 2019 et...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-010/,"Mon, 21 Jul 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Microsoft SharePoint (21 juillet 2025),CVE-2025-53771,Improper authentication in Microsoft Office SharePoint allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-287,CWE-287: Improper Authentication,0.38435,Microsoft,Microsoft SharePoint Server Subscription Edition,['16.0.0']
119,Incidents de sécurité dans les pare-feux SonicWall (05 août 2025),"[Mise à jour du 7 août 2025] Le 6 août 2025, SonicWall a remplacé une partie de son communiqué initial pour indiquer que les incidents de sécurité évoqués étaient vraisemblablement corrélés à la vulnérabilité CVE-2024-40766. Celle-ci a fait l'objet d'un bulletin de sécurité, SNWLID-2024-0015 (cf....",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-011/,"Tue, 05 Aug 2025 00:00:00 +0000",Incidents de sécurité dans les pare-feux SonicWall (05 août 2025),CVE-2024-40766,"An improper access control vulnerability has been identified in the SonicWall SonicOS management access, potentially leading to unauthorized resource access and in specific conditions, causing the firewall to crash. This issue affects SonicWall Firewall Gen 5 and Gen 6 devices, as well as Gen 7 devices running SonicOS 7.0.1-5035 and older versions.",Non disponible,CWE-284,CWE-284 Improper Access Control,0.03443,SonicWall,SonicOS,"['5.9.2.14-12o and older versions', '6.5.4.14-109n and older versions', '7.0.1-5035 and older versions']"
120,Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (26 août 2025),"Le 26 août 2025, Citrix a publié un bulletin de sécurité (cf. section Documentation) concernant, entre autres, la vulnérabilité CVE-2025-7775. Celle-ci permet une exécution de code arbitraire à distance et affecte toutes les versions de Citrix NetScaler ADC et NetScaler Gateway, dans certaines...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-012/,"Tue, 26 Aug 2025 00:00:00 +0000",Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (26 août 2025),CVE-2025-7775,"Memory overflow vulnerability leading to Remote Code Execution and/or Denial of Service in NetScaler ADC and NetScaler Gateway when NetScaler is configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) or AAA virtual server

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with IPv6 services or servicegroups bound with IPv6 servers 

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with DBS IPv6 services or servicegroups bound with IPv6 DBS servers

(OR)

CR virtual server with type HDX",Non disponible,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.0779,NetScaler,ADC,"['14.1', '13.1', '13.1 FIPS and NDcPP', '12.1 FIPS and NDcPP']"
121,Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (26 août 2025),"Le 26 août 2025, Citrix a publié un bulletin de sécurité (cf. section Documentation) concernant, entre autres, la vulnérabilité CVE-2025-7775. Celle-ci permet une exécution de code arbitraire à distance et affecte toutes les versions de Citrix NetScaler ADC et NetScaler Gateway, dans certaines...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-012/,"Tue, 26 Aug 2025 00:00:00 +0000",Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (26 août 2025),CVE-2025-7775,"Memory overflow vulnerability leading to Remote Code Execution and/or Denial of Service in NetScaler ADC and NetScaler Gateway when NetScaler is configured as Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) or AAA virtual server

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with IPv6 services or servicegroups bound with IPv6 servers 

(OR)

NetScaler ADC and NetScaler Gateway 13.1, 14.1, 13.1-FIPS and NDcPP: LB virtual servers of type (HTTP, SSL or HTTP_QUIC) bound with DBS IPv6 services or servicegroups bound with IPv6 DBS servers

(OR)

CR virtual server with type HDX",Non disponible,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,0.0779,NetScaler,Gateway,"['14.1', '13.1', '13.1 FIPS and NDcPP', '12.1 FIPS and NDcPP']"
122,[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),"**[Mise à jour du 07 novembre 2025]** Le 5 novembre 2025, Cisco a mis a jour son billet de blogue initialement publié le 25 septembre 2025 (cf. section Documentation). L'éditeur déclare avoir connaissance d'une nouvelle attaque, affectant les équipements ASA et FTD vulnérables, qui cause un déni...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-013/,"Thu, 25 Sep 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),CVE-2025-20362,"Update: On November 5, 2025, Cisco became aware of a new attack variant against devices running Cisco Secure ASA Software or Cisco Secure FTD Software releases that are affected by CVE-2025-20333 and CVE-2025-20362. This attack can cause unpatched devices to unexpectedly reload, leading to denial of service (DoS) conditions. Cisco strongly recommends that all customers upgrade to the fixed software releases that are listed in the Fixed Software [""#fs""] section of this advisory.
 A vulnerability in the VPN web server of Cisco Secure Firewall Adaptive Security Appliance (ASA) Software and Cisco Secure Firewall Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to access restricted URL endpoints that are related to remote access VPN that should otherwise be inaccessible without authentication.
 This vulnerability is due to improper validation of user-supplied input in HTTP(S) requests. An attacker could exploit this vulnerability by sending crafted HTTP requests to a targeted web server on a device. A successful exploit could allow the attacker to access a restricted URL without authentication.",6.5,CWE-862,Missing Authorization,0.50936,Cisco,Cisco Secure Firewall Adaptive Security Appliance (ASA) Software,"['9.8.1', '9.8.1.5', '9.8.1.7', '9.8.2', '9.8.2.8', '9.8.2.14', '9.8.2.15', '9.8.2.17', '9.8.2.20', '9.8.2.24', '9.8.2.26', '9.8.2.28', '9.8.2.33', '9.8.2.35', '9.8.2.38', '9.8.3.8', '9.8.3.11', '9.8.3.14', '9.8.3.16', '9.8.3.18', '9.8.3.21', '9.8.3', '9.8.3.26', '9.8.3.29', '9.8.4', '9.8.4.3', '9.8.4.7', '9.8.4.8', '9.8.4.10', '9.8.4.12', '9.8.4.15', '9.8.4.17', '9.8.2.45', '9.8.4.25', '9.8.4.20', '9.8.4.22', '9.8.4.26', '9.8.4.29', '9.8.4.32', '9.8.4.33', '9.8.4.34', '9.8.4.35', '9.8.4.39', '9.8.4.40', '9.8.4.41', '9.8.4.43', '9.8.4.44', '9.8.4.45', '9.8.4.46', '9.8.4.48', '9.12.1', '9.12.1.2', '9.12.1.3', '9.12.2', '9.12.2.4', '9.12.2.5', '9.12.2.9', '9.12.3', '9.12.3.2', '9.12.3.7', '9.12.4', '9.12.3.12', '9.12.3.9', '9.12.2.1', '9.12.4.2', '9.12.4.4', '9.12.4.7', '9.12.4.10', '9.12.4.13', '9.12.4.8', '9.12.4.18', '9.12.4.24', '9.12.4.26', '9.12.4.29', '9.12.4.30', '9.12.4.35', '9.12.4.37', '9.12.4.38', '9.12.4.39', '9.12.4.40', '9.12.4.41', '9.12.4.47', '9.12.4.48', '9.12.4.50', '9.12.4.52', '9.12.4.54', '9.12.4.55', '9.12.4.56', '9.12.4.58', '9.12.4.62', '9.12.4.65', '9.12.4.67', '9.14.1', '9.14.1.10', '9.14.1.6', '9.14.1.15', '9.14.1.19', '9.14.1.30', '9.14.2', '9.14.2.4', '9.14.2.8', '9.14.2.13', '9.14.2.15', '9.14.3', '9.14.3.1', '9.14.3.9', '9.14.3.11', '9.14.3.13', '9.14.3.18', '9.14.3.15', '9.14.4', '9.14.4.6', '9.14.4.7', '9.14.4.12', '9.14.4.13', '9.14.4.14', '9.14.4.15', '9.14.4.17', '9.14.4.22', '9.14.4.23', '9.14.4.24', '9.16.1', '9.16.1.28', '9.16.2', '9.16.2.3', '9.16.2.7', '9.16.2.11', '9.16.2.13', '9.16.2.14', '9.16.3', '9.16.3.3', '9.16.3.14', '9.16.3.15', '9.16.3.19', '9.16.3.23', '9.16.4', '9.16.4.9', '9.16.4.14', '9.16.4.18', '9.16.4.19', '9.16.4.27', '9.16.4.38', '9.16.4.39', '9.16.4.42', '9.16.4.48', '9.16.4.55', '9.16.4.57', '9.16.4.61', '9.16.4.62', '9.16.4.67', '9.16.4.70', '9.16.4.71', '9.16.4.76', '9.16.4.82', '9.16.4.84', '9.17.1', '9.17.1.7', '9.17.1.9', '9.17.1.10', '9.17.1.11', '9.17.1.13', '9.17.1.15', '9.17.1.20', '9.17.1.30', '9.17.1.33', '9.17.1.39', '9.17.1.45', '9.17.1.46', '9.18.1', '9.18.1.3', '9.18.2', '9.18.2.5', '9.18.2.7', '9.18.2.8', '9.18.3', '9.18.3.39', '9.18.3.46', '9.18.3.53', '9.18.3.55', '9.18.3.56', '9.18.4', '9.18.4.5', '9.18.4.8', '9.18.4.22', '9.18.4.24', '9.18.4.29', '9.18.4.34', '9.18.4.40', '9.18.4.47', '9.18.4.50', '9.18.4.52', '9.18.4.53', '9.18.4.57', '9.18.4.66', '9.19.1', '9.19.1.5', '9.19.1.9', '9.19.1.12', '9.19.1.18', '9.19.1.22', '9.19.1.24', '9.19.1.27', '9.19.1.28', '9.19.1.31', '9.19.1.37', '9.19.1.38', '9.19.1.42', '9.20.1', '9.20.1.5', '9.20.2', '9.20.2.10', '9.20.2.21', '9.20.2.22', '9.20.3', '9.20.3.4', '9.20.3.7', '9.20.3.9', '9.20.3.10', '9.20.3.13', '9.20.3.16', '9.20.3.20', '9.20.4', '9.20.4.7', '9.22.1.1', '9.22.1.3', '9.22.1.2', '9.22.1.6', '9.22.2', '9.22.2.4', '9.22.2.9', '9.22.2.13', '9.23.1', '9.23.1.3', '9.23.1.7', '9.23.1.13']"
